Declaration ID,Date,Office ID,Process Type,Import Type,Import Use,Payment Type,Mode of Transport,Declarant ID,Importer ID,Seller ID,Courier ID,HS6 Code,Country of Departure,Country of Origin,Tax Rate,Tax Type,Country of Origin Indicator,Net Mass,Item Price,Fraud,Critical Fraud
58991766,2020-01-02,80,B,22,28,18,10,RW7C85O,NPFGI4O,RCUOKCG,LC6XBR,852869,JP,KR,8.0,A,S,30.0,7989.0,1,1
10681065,2020-01-02,13,B,11,21,11,10,U7IV9RE,ZCP3HAI,4WSXDSK,,853710,CN,TW,8.0,A,Y,2.0,51.6,1,1
84376314,2020-01-02,30,B,11,21,11,10,3SSNOJB,P8TSNHG,EKQ44YE,,620462,CN,CN,11.7,FCN1,E,6.0,841.8000000000003,0,0
48281246,2020-01-02,40,B,11,21,11,10,JIHZF3K,H27ZHR5,REPR4IS,,854370,JP,JP,8.0,A,Y,250.1,73529.4,0,0
23294817,2020-01-02,30,B,11,21,11,10,RWYXI0J,EC2A9OK,5VHPPAP,,070690,CN,CN,18.9,FCN1,E,1700.0,490960.0,0,0
51745607,2020-01-02,20,B,11,21,43,10,1XCM1XF,GHABQIR,1VRR8DV,,390799,VN,KR,6.5,C,E,625.0,19562.5,1,1
33812925,2020-01-02,30,B,11,21,11,10,922F3FI,PEJIV28,1NYE9WJ,,831000,CN,CN,0.0,FCN1,Y,613.0,62096.9,0,0
90009033,2020-01-02,40,B,11,21,11,10,OQY4ZUC,V9QJCEU,TBYU8IT,,853690,SG,CZ,0.0,C,B,8.3,1545.46,0,0
84181532,2020-01-02,20,B,11,21,11,10,EC8HJIM,52V8T8F,3EVLVZQ,,760692,CN,CN,4.8,FCN1,Y,19177.0,13220623.8,0,0
79899680,2020-01-02,20,B,11,21,11,10,GLV0FEA,ZMZCHLV,4BJHN79,,620640,CN,CN,13.0,A,E,9.0,171.9,0,0
43855359,2020-01-02,30,B,11,21,11,40,B6C4G68,30IRK3W,9JRW3LC,,621220,CN,CN,5.2,FCN1,Y,150.0,27780.0,0,0
62289056,2020-01-02,16,B,11,21,11,10,TEZRJXM,B4CSXED,6WOOZSN,,853710,CN,KR,8.0,A,S,5.9,152.22000000000003,0,0
22097948,2020-01-02,12,B,11,21,11,10,Z7L3ZTJ,JMNZG20,GFV6951,,392690,CN,CN,3.9,FCN1,E,40.8,24.48,1,1
84586715,2020-01-02,40,B,11,21,43,40,R5P6P4N,XAI29G0,902LILY,,691200,TH,TH,8.0,A,E,827.8,83525.02,0,0
55821771,2020-01-02,40,B,11,21,11,10,ODMZIOU,OPEXSZZ,67JQL56,,680430,CN,DE,8.0,A,E,7.0,618.1,0,0
92413517,2020-01-02,13,B,11,21,11,40,VYTOBWO,STESSHT,AA99GQK,MWIDNS,621420,IT,GB,8.0,A,B,11.0,1254.0,0,0
29406412,2020-01-02,30,B,11,21,43,10,WP8YGHF,CJ5H6X5,2PTXT45,,691390,IT,IT,0.0,FEU1,G,2582.0,27111.0,1,1
90076906,2020-01-02,131,B,11,21,11,40,LD5XC5E,MUQ0FWO,4840UHS,,220300,GB,GB,30.0,A,G,6.0,1597.1999999999994,0,0
86170627,2020-01-02,40,B,11,21,11,10,43MSLZK,2U8BLA7,LA199B6,,292121,US,US,0.0,FUS1,G,9360.0,9769968.0,0,0
21855508,2020-01-02,20,B,11,21,11,10,AX4CW6G,1ZNY80M,BBSMXYJ,,850440,CN,CN,2.4,FCN1,G,580.0,15718.0,0,0
30569491,2020-01-02,40,B,89,21,14,10,MKP9Y8X,TA0OJMW,T92NP86,W6UCD9,850519,CN,CN,4.8,FCN1,G,26.0,1133.6,1,1
94759552,2020-01-02,30,B,11,21,11,40,WJ6ASIS,7QZWAW1,WA1B6MU,,940540,CN,CN,8.0,A,G,5.0,51.5,0,0
23331378,2020-01-02,20,B,11,21,11,50,SPKIA9H,SDHPMEN,TSKBFXJ,,848690,US,KR,0.0,C,B,32.0,18336.0,1,1
28215396,2020-01-02,20,B,11,21,11,40,1XCM1XF,V8504BG,CSJ76A5,,854370,HK,CN,8.0,A,G,4.0,8.8,0,0
90331145,2020-01-02,30,B,11,21,11,10,6T0AJ3G,7RZ1GGF,I72VWHG,,560391,CN,TH,8.0,A,E,2810.2,243363.32,0,0
84906093,2020-01-02,20,B,11,21,11,10,GO1EBDS,D7D6GN8,DV61O8W,,391890,CN,CN,0.0,FCN1,G,357.0,464.1,0,0
78224743,2020-01-02,20,B,11,21,11,10,V5FCG3P,ZZVKMLD,9UP4MN8,,401699,ID,ID,0.0,FAS1,Y,6985.0,126428.5,0,0
96607064,2020-01-02,16,B,11,21,43,40,C0Q9IQC,0LK7J58,,EIZP3I,330499,JP,AU,0.0,FAU1,Y,100.9,17970.29,0,0
84290152,2020-01-02,20,B,11,21,11,10,FG66YE1,CKDMVA5,,,960350,CN,CN,0.0,FCN1,G,210.0,63252.0,0,0
12607138,2020-01-02,20,B,11,21,11,10,5DVFQUR,414VU6J,I7YSPVY,,870340,JP,JP,8.0,C,B,1640.0,10965040.0,0,0
85089225,2020-01-02,40,B,11,21,11,40,6S9XT46,S95RAMD,OA2DR8O,,482090,CN,CN,0.0,C,Y,46.0,1909.0,1,2
36460631,2020-01-02,40,B,11,21,14,40,A7POIBB,HEUWBPW,5V7SNRW,,610990,GB,PL,13.0,A,E,3.0,622.2,0,0
44394688,2020-01-02,30,B,11,21,14,10,IBDU122,CGN97KB,6UFXB0N,,821520,CN,CN,0.0,FCN1,B,1050.0,426405.0,0,0
64642906,2020-01-02,20,B,11,21,11,10,6Z6EYFS,7NM3239,2OQZJ37,,846693,JP,JP,8.0,A,S,13.8,431.94000000000005,0,0
24213348,2020-01-02,20,B,11,21,11,40,PF1L1IG,MTMOGMM,584WE73,,710231,US,BW,1.0,A,E,0.1,371604.69,0,0
20174676,2020-01-02,10,B,11,11,11,10,RBU0EEG,66SGXCN,IWSDF6W,,620469,DE,KR,13.0,A,B,4.0,1916.8,1,1
43189016,2020-01-02,20,B,11,21,11,10,FOVFD9M,9KQBFDU,OLE92T7,,851821,US,CN,6.0,C,G,30.0,390.0,0,0
85470631,2020-01-02,20,B,11,26,11,10,QU4OTST,KWPWA4D,Z64QME2,,610910,BD,BD,0.0,R,G,7033.5,109722.6,0,0
40135903,2020-01-02,30,B,11,21,11,10,EDABC4W,TAIDJF6,1DWRP58,,392690,CN,CN,6.5,C,E,33.9,20.34,0,0
48232526,2020-01-02,40,B,11,21,11,40,UTNPOCA,5C7NES7,86EQFBX,,901832,US,US,8.0,A,S,4.3,1357.0800000000004,0,0
73208902,2020-01-02,20,B,11,21,11,10,7IS620N,0FWF6T5,SHOW6QB,,853120,HK,IN,0.0,C,Y,2.6,1636.7,1,1
26531862,2020-01-02,16,B,11,21,11,10,5F6FFFV,4C6HKFI,W155IEF,5V1OQR,620630,CN,CN,8.1,E1,G,39.0,8619.0,0,0
51094986,2020-01-02,30,B,11,21,43,10,6A0CUH8,S3ZBMRH,5B17QOR,,670290,CN,CN,3.2,FCN1,G,506.1,14727.510000000002,0,0
27011547,2020-01-02,20,B,88,21,11,40,Y0KMN48,M31ALET,818J1DT,W6UCD9,850870,US,MY,8.0,A,Y,9.8,756.5600000000003,1,1
77015642,2020-01-02,40,B,11,21,11,40,F463TSU,4643MYS,PUSWJI5,EIZP3I,950300,CN,CN,2.4,FCN1,G,84.0,10575.6,0,0
76891913,2020-01-02,41,B,11,28,11,40,3QYAAPG,D9O1GBD,OQGDWWP,,820590,HK,CN,8.0,A,S,4.0,256.8,0,0
57443469,2020-01-02,40,B,11,21,18,40,FOSYTA1,FS9CIUS,MJS3DUQ,MWIDNS,291570,CN,CN,5.5,C,E,0.5,8351.95,0,0
99983786,2020-01-02,20,B,11,21,43,10,9GVIG2T,S9HPE7A,GU7LTCL,,860900,CN,CN,0.0,A,E,260.0,3042.0,0,0
17145583,2020-01-02,40,B,11,21,11,40,OQY4ZUC,SAD6I5L,,,847989,US,US,5.0,F,E,2585.0,5428.5,0,0
88332449,2020-01-02,40,B,11,21,43,40,EK1IE52,ZOTO4JM,7A58KST,,630790,VN,VN,10.0,A,S,3.8,8.739999999999998,0,0
58710148,2020-01-02,13,B,11,21,11,10,4DPRBPO,X0RGKP1,9TP2GES,,310100,JP,JP,6.5,C,S,6000.0,206400.0,0,0
32424192,2020-01-02,30,B,11,21,11,10,43MSLZK,R91R3MT,TVT2OXL,,620463,CN,CN,6.5,E1,G,100.0,6580.0,0,0
91707442,2020-01-02,40,B,11,21,18,40,PF1L1IG,ALS1ANL,,MWIDNS,392690,CN,CN,6.5,C,E,240.0,144.0,0,0
48105176,2020-01-02,20,B,11,21,11,40,GLV0FEA,AABBL65,,,870899,CN,CN,4.8,FCN1,S,45.0,315.0,1,1
89117728,2020-01-02,10,B,11,21,43,40,MZHD6VM,SVC4RKJ,7I7DD3F,,760200,LB,LB,0.0,A,G,27640.0,270872.0,0,0
48536614,2020-01-02,20,B,11,21,43,10,XCIAAPR,CT4P9GH,1VRR8DV,,382590,KR,JP,6.5,C,G,1860.0,9672.0,0,0
44066821,2020-01-02,20,B,11,11,11,10,YAHFNQL,I4KZXAF,H3MBN3A,,010619,NL,NL,0.0,FEU1,E,320.0,3312992.0,0,0
28077352,2020-01-02,10,B,11,21,11,10,DN7LBUR,W5UV7W8,PALC9H5,,871410,BE,JP,8.0,A,Y,27.0,2654.1,0,0
30036648,2020-01-02,40,B,11,21,18,40,Z2I27J4,W70HNG8,,,630790,CN,CN,10.0,A,E,5.5,12.65,0,0
63616168,2020-01-02,20,B,11,21,11,10,6V0LO4Q,9GY5EGD,1VRR8DV,,640399,IT,IT,13.0,A,B,1.8,452.52,0,0
16604624,2020-01-02,40,B,11,21,14,40,OZB7KED,ZD1VF2O,XE14BM6,,854110,KR,MY,0.0,C,E,58.2,5790.900000000002,1,1
38335000,2020-01-02,30,B,11,21,11,10,TEZRJXM,B4CSXED,P4S65J3,,611030,CN,CN,13.0,A,E,14.0,1299.2,0,0
10467487,2020-01-02,40,B,11,21,11,10,U8YJ1TN,1OLM1E6,0OD711C,,440910,EE,EE,0.0,FEU1,G,61700.0,15295430.0,0,0
92144635,2020-01-03,30,B,11,21,11,10,O4RTZZ1,T248XWP,PQHBOD5,,950300,US,TW,0.0,C,S,98.0,58.8,1,1
14809441,2020-01-03,40,B,11,21,11,40,4VQJR65,17PXB26,,H35Z1A,851762,US,TW,0.0,C,E,0.9,24485.49,1,1
20176543,2020-01-03,20,B,11,11,11,10,09EO87L,DTBL7MH,V7U393R,,732690,US,US,0.0,FUS1,Y,1.1,1.65,0,0
46105133,2020-01-03,40,B,11,21,11,40,WBQKENF,ANR8FQL,67R6AK9,A5IT1U,300490,NL,DE,0.0,FEU1,E,80.0,22240.0,0,0
73143749,2020-01-03,30,B,11,21,11,40,PHUJS9H,AFIOC3F,1DWRP58,,560749,CN,CN,10.0,A,G,2.0,184.0,0,0
97103775,2020-01-03,20,B,11,21,11,10,4RAOYT2,H8JRSLI,52EEJFQ,,842230,CN,CN,0.0,FCN1,S,47.0,1400.6,0,0
70318088,2020-01-03,20,B,11,21,11,10,K7JH4P6,1UVRL3Y,E6PSKLI,,621430,CN,CN,3.2,FCN1,S,90.0,9621.0,0,0
67924555,2020-01-03,20,B,11,21,11,40,2PDED6U,XHV11Q2,7JUUMOF,,490199,US,US,0.0,C,Y,4.1,14.76,0,0
73255665,2020-01-03,40,B,11,21,11,40,TRZT0TM,W512Z31,G9NJANK,,854460,IT,IT,8.0,A,G,1985.0,5341833.5,1,1
95329118,2020-01-03,20,B,11,21,11,10,LTMCLCO,A0SQ37Q,,,291990,CN,CN,0.0,FCN1,E,80000.0,66864000.0,0,0
47897240,2020-01-03,40,B,11,21,11,10,9Y1EXB4,QBIH1EB,IWSDF6W,,490290,JP,JP,0.0,A,B,0.3,187.32,0,0
14394398,2020-01-03,40,B,11,26,43,40,5U5EWL2,PPSJGCS,BXMTYM2,,940540,US,US,0.0,FUS1,G,5.8,59.74,0,0
26835591,2020-01-03,40,B,11,21,11,40,AAKRBF5,V4QWYCI,PZUJ0PF,,180690,AT,SK,8.0,A,E,20.0,3690.0,1,1
53805030,2020-01-03,40,B,11,21,43,40,NZYZ967,BES92ZL,8AUO3AT,,830610,CN,CN,0.0,FCN1,Y,62.0,27410.2,0,0
17352633,2020-01-03,30,B,11,21,11,10,4D88SMV,FNU2PV2,6PJNE6G,,290539,TW,TW,5.5,C,Y,16000.0,4064000.0,0,0
33444563,2020-01-03,30,B,11,21,11,10,SZU5CS0,XCRQXOK,23RIU88,,911490,CN,CN,2.4,FCN1,S,16.0,329.6,0,0
76409975,2020-01-03,30,B,11,21,43,10,F69AG25,U11YGMA,EE250R0,,940490,DE,PL,0.0,FEU1,E,121.1,2797.41,0,0
65478982,2020-01-03,40,B,11,21,11,10,NAILZPA,PY5GV7G,VMC3S6R,,392690,HK,CN,6.5,C,Y,7.0,4.2,0,0
44904565,2020-01-03,40,B,11,21,43,40,KXJKVNF,5IPYRXS,9AU45GN,,420292,CN,CN,3.2,FCN1,Y,1380.0,828.0,0,0
80341420,2020-01-03,40,B,11,21,11,40,ZNRJ3PF,ZA552GP,OJSCAW7,EIZP3I,853650,CN,CN,4.8,FCN1,Y,252.0,3074.4,0,0
63787515,2020-01-03,20,B,11,21,11,10,EFJR7PT,6XKEQIG,,,071080,CN,CN,27.0,C,B,48000.0,14073600.0,0,0
93798909,2020-01-03,20,B,11,21,11,40,RUQ523G,F8LKAA7,7CAQKTO,,220299,IT,IT,0.0,FEU1,B,15421.9,999339.12,0,0
36618722,2020-01-03,20,B,11,21,11,10,WBQKENF,H6TIJBY,,,854390,CN,CN,0.0,CIT,B,1873.2,33904.92000000001,0,0
95462959,2020-01-03,21,B,11,11,11,40,1PHGMO7,NSO2KFH,6MT71FG,MAD31N,281121,CN,CN,0.0,FCN1,E,16588.8,3105423.36,0,0
82250704,2020-01-03,20,B,11,21,11,10,ZGNH4UK,EVN40SJ,T49KX8D,,620469,CN,CN,13.0,A,E,0.7,335.44,0,0
49232341,2020-01-03,30,B,11,21,11,10,6EREC3Y,GKVI35P,P75IAMO,,392690,CN,CN,6.5,C,E,102.0,61.2,0,0
66329066,2020-01-03,30,B,11,21,11,40,A7POIBB,EEQGYJQ,C0VTB1Z,,848210,JP,KR,13.0,A,B,0.3,8.19,0,0
31347148,2020-01-03,40,B,11,21,43,40,DWNJQL8,CX8LOPF,,,392690,US,US,6.5,C,E,3.0,1.7999999999999998,0,0
36222091,2020-01-03,20,B,11,21,43,10,LX5JHH8,9FDNQWE,7PN0VA5,,640299,CN,CN,9.1,E1,G,1153.0,118528.4,1,1
18148187,2020-01-03,20,B,11,21,11,40,NBZY1CQ,P12ECLQ,W5WQQV8,VZIZJJ,060312,CO,CO,0.0,FCO1,S,50.0,65560.0,0,0
45784881,2020-01-03,40,B,11,21,11,10,8FIQMFG,NKD4MGK,MNPLCHZ,,420221,IT,IT,0.0,FEU1,E,45.0,1386.0,0,0
21219698,2020-01-03,40,B,11,21,43,40,1XTT3K3,4LXL03W,4LLCH3T,,120190,CN,CN,5.0,W1,B,20000.0,8580000.0,0,0
16316084,2020-01-03,40,B,15,21,11,40,PF1L1IG,PT98SSF,9SZTR8D,W6UCD9,851770,US,CN,0.0,CIT,Y,0.6,111.06,1,1
96837367,2020-01-03,40,B,11,21,11,40,K3HCKNK,VPJEDVV,L2SX065,,853939,PH,PH,0.0,FAS1,G,32.0,23315.2,0,0
47215882,2020-01-03,40,B,11,21,43,40,RU9K634,EVV1CFG,3BNTRKZ,,640192,CN,CN,8.0,A,S,452.0,301755.2,0,0
63846467,2020-01-03,20,B,11,21,11,10,V5FCG3P,P9O480R,L2SX065,,470720,US,US,0.0,A,G,32831.0,2534553.2,0,0
10967019,2020-01-03,30,B,11,21,11,10,E0OSKO6,XUFYI6X,FYYNMB9,,253090,US,US,0.0,FUS1,B,612.0,18360.0,0,0
65694383,2020-01-03,40,B,11,21,43,40,RH2K5ZL,SEQG8MG,PIO268D,,950300,CN,CN,8.0,A,G,1160.0,77604.0,0,0
80483668,2020-01-03,20,B,11,21,43,10,IN763PF,1GI3ZG9,7YVV2EU,,620892,CN,CN,13.0,A,Y,10.0,826.0,1,1
21300918,2020-01-03,30,B,11,21,11,10,EZZP7UR,SOO5K5K,MN6GUJK,,700719,HK,CN,8.0,A,E,4.5,104.85,0,0
41054204,2020-01-03,40,B,11,21,11,10,0KYIOTQ,0MDP1LN,,,720410,KR,KR,0.0,A,E,14240.0,138128.0,1,1
44899332,2020-01-03,20,B,11,21,43,10,IN763PF,ZAGEEFD,,,070310,CN,CN,135.0,W2,B,12000.0,1136400.0,0,0
87612160,2020-01-03,40,B,11,21,11,40,R3N6ZU4,LMCLCME,AFYKNKR,,870899,DE,DE,0.0,FEU1,G,10.2,71.39999999999998,0,0
74111719,2020-01-03,23,B,92,21,14,50,3O4DEW2,M3TTHJ4,BU3MEX3,,732690,IT,IT,8.0,A,S,200.0,300.0,0,0
30885481,2020-01-03,20,B,11,21,11,10,HOK5QTW,F6874AN,YDJDL79,,640291,CN,CN,0.0,FCN1,S,1262.0,415450.4,0,0
14270176,2020-01-03,30,B,11,21,11,10,7YOSHYM,MXK5ZVH,64431AT,,640299,US,US,13.0,A,Y,4.5,1201.05,1,2
29052183,2020-01-03,40,B,11,21,11,40,72BHKZS,8QRFOJL,RGS85YY,,030751,TH,TH,20.0,A,G,3.0,8046.0,0,0
55482855,2020-01-03,20,B,11,26,11,10,90QOU11,NZS7IF6,BVU01MU,,320890,JP,JP,6.5,C,G,2432.4,812664.8400000002,1,1
20853959,2020-01-03,13,B,11,21,11,10,3BTA0QN,6BSNH2Y,67F0O6D,,350400,SG,IN,8.0,A,G,400.0,1474120.0,0,0
74101037,2020-01-03,20,B,11,21,11,40,ZQLV58T,P4JZFV9,UNCISOP,,630790,CN,CN,4.0,FCN1,Y,126.0,289.7999999999999,0,0
52092452,2020-01-03,39,B,11,21,11,40,5PDPMM1,LGPOEPF,V6A1WBG,VZIZJJ,070310,CN,CN,135.0,W2,E,24000.0,2272800.0,0,0
41190664,2020-01-03,20,B,11,21,43,10,30KWO4D,488Z71H,,,300510,CN,CN,0.0,FCN1,E,663.0,1025329.5,1,1
38679712,2020-01-03,10,B,89,21,11,10,D0QBCYM,XMVP2OB,SS29G39,,611030,CN,CN,13.0,A,B,665.0,61712.0,1,1
49404961,2020-01-03,40,B,88,21,18,40,4LPEVXF,KY6DLPY,9HLWQO6,EIZP3I,620343,US,JP,13.0,A,S,2.2,434.72,0,0
44290528,2020-01-03,56,B,12,23,11,40,R6HZAS6,J2TXALG,BW2K6ZS,LC6XBR,851762,HK,CN,0.0,CIT,S,0.7,957.53,0,0
73453349,2020-01-03,41,B,11,21,43,10,6RV6BNL,GVX9234,ZQ5VJ3S,,230310,CN,CN,0.0,A,Y,50000.0,4970000.0,0,0
30354658,2020-01-03,40,B,11,21,11,40,3IYI71S,YQP2SA7,Z64QME2,,950300,CN,CN,0.0,C,E,369.4,45362.32,0,0
98361527,2020-01-03,40,B,15,21,14,10,XCIAAPR,USZKXON,CZXGQEJ,W6UCD9,670210,CN,CN,8.0,A,G,7715.0,20059.0,1,1
12474680,2020-01-03,40,B,11,21,18,40,DWNJQL8,FTCY5U1,4KM1XJD,,701400,GB,GB,8.0,A,E,4.5,21231.0,0,0
70376112,2020-01-03,40,B,11,21,11,40,U8YJ1TN,CPRKW7S,KJUQKOC,,850152,TW,TW,8.0,A,Y,21.2,298.92,0,0
52282463,2020-01-03,13,B,86,21,43,10,KZ1IZ5O,4RL6DKJ,L8H4Y78,I4FFXR,844399,HK,CN,0.0,C,Y,40.0,2660.0,1,1
66690742,2020-01-03,30,B,11,21,11,40,UFP820L,UYM9MVA,ZU3599W,,621149,DE,BA,13.0,A,Y,2.0,261.2,1,1
34373341,2020-01-03,40,B,11,21,11,40,90QOU11,YBBG8OD,ZZPCNEC,H35Z1A,382499,GB,IE,6.5,C,E,1598.8,19985.0,0,0
42320973,2020-01-03,39,B,11,21,11,10,Q8HMP9E,KTISDC6,JZLMP6Q,,391810,CN,CN,0.0,FCN1,E,50.0,4745.0,1,1
38618961,2020-01-03,20,B,11,21,0,40,E4IUTBS,MNY8XSB,ZYZ8542,FIE6KV,853710,SG,US,8.0,A,E,0.6,15.48,0,0
21183143,2020-01-03,62,B,11,21,43,10,BQH0ER0,1IDNEDO,FUIKBJ6,,870340,JP,DE,8.0,C,G,2050.0,3537275.0,0,0
34066690,2020-01-03,20,B,11,21,11,10,1DAO67Z,TVIMF51,,,848690,JP,JP,0.0,C,E,14.0,6899.2,0,0
40795408,2020-01-03,33,B,11,21,11,10,9Z8AYH4,X1FP5YG,F2SD6OI,,853890,CN,CN,8.0,A,Y,141.3,46756.17,0,0
17348426,2020-01-03,40,B,87,21,18,40,U8YJ1TN,5P44PNC,RV8UVD7,MWIDNS,420231,IT,RO,8.0,A,E,1.0,1248.7,0,0
72518694,2020-01-03,20,B,11,21,43,10,NAILZPA,EPIIL7G,QQCZLLU,,853710,CA,CA,0.0,FCA1,Y,2559.3,769069.65,0,0
48727617,2020-01-03,20,B,11,21,11,10,UI9G4N0,4YYQLMO,8FQMKT5,,621710,CN,CN,13.0,A,S,5.0,7.5,0,0
88186439,2020-01-03,40,B,94,21,43,40,WQO6QJN,URF2YG7,UR5KXFP,W6UCD9,702000,CN,CN,3.2,FCN1,E,100.0,4280.0,1,1
38083516,2020-01-03,30,B,83,23,11,40,ODMZIOU,N22SE2Z,HGOZVPV,MWIDNS,950790,CN,CN,3.2,FCN1,E,120.0,2904.0,1,1
80270017,2020-01-03,20,B,11,21,18,10,YEVMXEV,I9O7ECO,WJDBGJ1,,330499,JP,JP,6.5,C,G,5.0,1338.5,0,0
97010856,2020-01-03,40,B,11,21,11,40,ZZR1LT6,FKI38G6,ZNA4205,,847160,US,US,0.0,C,G,13.9,1920.98,0,0
43450942,2020-01-03,20,B,11,21,11,10,NU7GNZJ,S43PZ2R,9056PRZ,,870332,DE,DE,0.0,FEU1,Y,1776.0,10308614.4,0,0
75263350,2020-01-03,20,B,11,21,11,10,LWOBIKP,ANR8FQL,9UP4MN8,,321310,CN,CN,6.5,C,Y,6644.0,218587.6,1,2
11343784,2020-01-03,40,B,11,21,18,40,OZB7KED,3TPN032,,W6UCD9,902580,CN,CN,0.0,CIT1,E,32.2,57570.38000000001,1,1
99724341,2020-01-03,40,B,94,21,18,40,PF1L1IG,EZ2NVHR,AP43H42,MWIDNS,392690,CN,CN,6.5,C,E,10.0,6.0,1,1
30401386,2020-01-03,16,B,11,21,11,10,PKCV6BX,VYMPHU3,2J22LO0,,392690,CN,CN,3.4,FCN1,B,132.5,79.5,0,0
22746704,2020-01-03,16,B,11,21,11,40,S4YIG83,8LI0YX1,D2KXK7Z,,854370,CN,CN,0.0,FCN1,G,1800.0,5007780.0,0,0
25933971,2020-01-03,40,B,11,21,43,10,E3Q8ABV,EZAQHIU,584WE73,,560311,CN,CN,3.2,FCN1,E,100.0,19320.0,0,0
92308827,2020-01-03,40,B,11,21,11,40,DWNJQL8,V0UTN69,XE14BM6,,600621,HK,CN,10.0,A,E,15.0,3739.5,0,0
45914717,2020-01-03,30,B,11,21,43,40,9Y1EXB4,2ECFR8P,NGQTKZ0,,621149,US,US,13.0,A,E,1.0,130.6,0,0
39997723,2020-01-03,20,B,11,21,43,10,OZB7KED,V5XGXT2,IRVP0EW,,321290,CN,CN,0.0,FCN1,G,12780.0,7393230.0,0,0
67397768,2020-01-03,40,B,11,21,18,40,PF1L1IG,PVXH6XX,,,848320,CN,CN,8.0,A,Y,5.0,3185.5,0,0
55295708,2020-01-03,20,B,11,21,43,10,OGSN7P6,3WDK65Q,TNBC1SB,,871680,CN,CN,4.8,FCN1,Y,4389.0,104897.1,0,0
68926358,2020-01-03,16,B,11,21,11,10,YQFTH32,ZVF9SKN,51PVQF9,,902750,DE,DE,0.0,C,S,108.0,184096.8,1,1
98768529,2020-01-03,62,B,51,21,11,50,ZZR1LT6,7WN32S6,6RJ73N8,,030389,VN,VN,10.0,FVN1,B,3888.0,728611.2000000002,1,1
53665802,2020-01-03,40,B,11,21,43,40,AX4CW6G,Q3XFI0F,530LFCI,,170260,IL,IL,8.0,A,Y,18900.0,9553950.0,0,0
27769522,2020-01-03,20,B,11,21,11,10,A7POIBB,RS1056O,U3EY1VG,,620462,CN,CN,7.8,E1,E,100.0,14030.000000000002,0,0
13561370,2020-01-03,30,B,11,21,11,10,94K5F1X,138KM8T,XDHNXJT,,970300,CA,CA,0.0,A,G,10.0,550.0,0,0
94362439,2020-01-03,40,B,11,21,43,40,DWNJQL8,MUMWHS0,IS1YATG,MWIDNS,870332,DE,DE,0.0,FEU1,E,1776.0,10308614.4,0,0
40307197,2020-01-03,20,B,11,21,43,40,9GVIG2T,H7EJVG8,41W8AHR,,732690,JP,CN,8.0,A,E,1.0,1.5,1,1
14578348,2020-01-03,20,B,11,21,11,10,9Z8AYH4,PAK8E37,7FXU7LM,,854442,TW,CN,8.0,A,Y,1.9,56.81,0,0
98052257,2020-01-03,20,B,11,21,11,40,DM8H44I,RQKL0U3,6VO7JPR,,720890,US,US,0.0,C,B,2348.0,295848.0,1,1
51658849,2020-01-03,20,B,11,21,11,10,5U5EWL2,LM2WHLI,H7G7RL6,,851712,HK,CN,0.0,C,Y,3000.0,43618200.0,0,0
46017138,2020-01-03,20,B,11,21,11,10,N9MVAE1,OOQSBKL,OPHEOYO,,950490,CN,CN,0.0,C,G,28.5,1467.75,1,1
64115119,2020-01-03,20,B,11,21,11,10,46DSL5H,HS68S6Z,74I92YB,,071080,CN,CN,27.0,A,Y,100000.0,26520000.0,0,0
85229923,2020-01-03,39,B,11,21,43,40,JGCIOXU,AOFDT3U,HHP9YCV,VZIZJJ,711719,CN,CN,0.0,FCN1,E,10.0,312.0,0,0
35882915,2020-01-03,20,B,11,21,11,10,6S2EESU,T2X45B6,F4RJ458,,121190,CN,CN,8.0,A,E,2700.0,163080.0,0,0
64148409,2020-01-03,10,B,87,11,43,50,8EF0CRI,LDWHUFW,3L4N43S,W6UCD9,392330,JP,JP,6.5,C,Y,4.8,48.48,0,0
23972747,2020-01-03,16,B,11,21,11,10,RBU0EEG,PS93ZDU,J65XC6Z,,848790,KR,JP,8.0,A,G,1.0,477.6,0,0
33987698,2020-01-04,20,B,11,21,11,10,1EDC2VP,KDFEUV4,IAYRECO,,630710,CN,CN,4.0,FCN1,Y,8000.0,56800.0,0,0
39756329,2020-01-04,30,B,11,21,11,40,EDQK0LQ,ZS3SNS5,ZIEW69Y,,847990,DE,CH,8.0,A,G,6249.0,1410399.2999999996,0,0
79435996,2020-01-04,20,B,11,21,11,10,47V4A0K,A43RAKG,DIRZ642,,610832,CN,CN,3.9,FCN1,E,346.3,174812.24000000002,0,0
47195087,2020-01-04,33,B,11,11,11,50,G08G1SQ,HS68S6Z,,,853400,VN,VN,0.0,C,E,2.2,68.2,0,0
94359915,2020-01-04,20,B,11,11,11,40,I768TB2,U96B9MG,7WZLDU4,,120799,CN,CN,36.0,FCN1,E,47700.0,35512650.0,0,0
33155803,2020-01-04,40,B,11,21,11,10,12WCE9E,JW050ZI,DE68XNG,,120190,CA,CA,0.0,FCA6,E,158650.0,44279215.0,0,0
86497916,2020-01-04,40,B,11,21,11,10,L5GONLU,708A72F,O9BOQPF,,392610,CN,CN,6.5,C,G,2.1,359.73,0,0
65292912,2020-01-04,40,B,11,21,14,10,RBKRC5B,BJB9V1T,UX4NJ8S,H35Z1A,900190,IL,IL,0.0,C,E,0.4,36.12,0,0
39796703,2020-01-04,20,B,11,21,11,10,GBX6W6J,D2D2PYB,OA2DR8O,,691390,DE,DE,0.0,FEU1,E,2.3,24.15,0,0
